person bowing: medium-dark skin tone |1f3fe
person bowing: dark skin tone |1f3ff
man bowing |fe0f
man bowing: light skin tone |fe0f
man bowing: medium-light skin tone |fe0f
man bowing: medium skin tone |fe0f
man bowing: medium-dark skin tone |fe0f
man bowing: dark skin tone |fe0f
woman bowing |fe0f
woman bowing: light skin tone |fe0f
woman bowing: medium-light skin tone |fe0f
woman bowing: medium skin tone |fe0f
woman bowing: medium-dark skin tone |fe0f
woman bowing: dark skin tone |fe0f
person facepalming |1f926
person facepalming: light skin tone |1f3fb
person facepalming: medium-light skin tone |1f3fc
person facepalming: medium skin tone |1f3fd
person facepalming: medium-dark skin tone |1f3fe
person facepalming: dark skin tone |1f3ff
man facepalming |fe0f
man facepalming: light skin tone |fe0f
man facepalming: medium-light skin tone |fe0f
man facepalming: medium skin tone |fe0f
man facepalming: medium-dark skin tone |fe0f
man facepalming: dark skin tone |fe0f
woman facepalming |fe0f
woman facepalming: light skin tone |fe0f
woman facepalming: medium-light skin tone |fe0f
woman facepalming: medium skin tone |fe0f
woman facepalming: medium-dark skin tone |fe0f
woman facepalming: dark skin tone |fe0f
person shrugging |1f937
person shrugging: light skin tone |1f3fb
person shrugging: medium-light skin tone |1f3fc
person shrugging: medium skin tone |1f3fd
person shrugging: medium-dark skin tone |1f3fe
person shrugging: dark skin tone |1f3ff
man shrugging |fe0f
man shrugging: light skin tone |fe0f
man shrugging: medium-light skin tone |fe0f
man shrugging: medium skin tone |fe0f
man shrugging: medium-dark skin tone |fe0f
man shrugging: dark skin tone |fe0f
woman shrugging |fe0f
woman shrugging: light skin tone |fe0f
woman shrugging: medium-light skin tone |fe0f
woman shrugging: medium skin tone |fe0f
woman shrugging: medium-dark skin tone |fe0f
woman shrugging: dark skin tone |fe0f
person getting massage |1f486
person getting massage: light skin tone |1f3fb
person getting massage: medium-light skin tone |1f3fc
person getting massage: medium skin tone |1f3fd
person getting massage: medium-dark skin tone |1f3fe
person getting massage: dark skin tone |1f3ff
man getting massage |fe0f
man getting massage: light skin tone |fe0f
man getting massage: medium-light skin tone |fe0f
man getting massage: medium skin tone |fe0f
man getting massage: medium-dark skin tone |fe0f
man getting massage: dark skin tone |fe0f
woman getting massage |fe0f
woman getting massage: light skin tone |fe0f
woman getting massage: medium-light skin tone |fe0f
woman getting massage: medium skin tone |fe0f
woman getting massage: medium-dark skin tone |fe0f
woman getting massage: dark skin tone |fe0f
person getting haircut |1f487
person getting haircut: light skin tone |1f3fb
person getting haircut: medium-light skin tone |1f3fc
person getting haircut: medium skin tone |1f3fd
person getting haircut: medium-dark skin tone |1f3fe
person getting haircut: dark skin tone |1f3ff
man getting haircut |fe0f
man getting haircut: light skin tone |fe0f
man getting haircut: medium-light skin tone |fe0f
man getting haircut: medium skin tone |fe0f
man getting haircut: medium-dark skin tone |fe0f
man getting haircut: dark skin tone |fe0f
woman getting haircut |fe0f
woman getting haircut: light skin tone |fe0f
woman getting haircut: medium-light skin tone |fe0f
woman getting haircut: medium skin tone |fe0f
woman getting haircut: medium-dark skin tone |fe0f
woman getting haircut: dark skin tone |fe0f
person walking |1f6b6
person walking: light skin tone |1f3fb
person walking: medium-light skin tone |1f3fc
person walking: medium skin tone |1f3fd
person walking: medium-dark skin tone |1f3fe
person walking: dark skin tone |1f3ff
man walking |fe0f
man walking: light skin tone |fe0f
man walking: medium-light skin tone |fe0f
man walking: medium skin tone |fe0f
man walking: medium-dark skin tone |fe0f
man walking: dark skin tone |fe0f
woman walking |fe0f
woman walking: light skin tone |fe0f
woman walking: medium-light skin tone |fe0f
woman walking: medium skin tone |fe0f
woman walking: medium-dark skin tone |fe0f
woman walking: dark skin tone |fe0f
person running |1f3c3
person running: light skin tone |1f3fb
person running: medium-light skin tone |1f3fc
person running: medium skin tone |1f3fd
person running: medium-dark skin tone |1f3fe
person running: dark skin tone |1f3ff
man running |fe0f
man running: light skin tone |fe0f
man running: medium-light skin tone |fe0f
man running: medium skin tone |fe0f
man running: medium-dark skin tone |fe0f
man running: dark skin tone |fe0f
woman running |fe0f
woman running: light skin tone |fe0f
woman running: medium-light skin tone |fe0f
woman running: medium skin tone |fe0f
woman running: medium-dark skin tone |fe0f
woman running: dark skin tone |fe0f
woman dancing |1f483
woman dancing: light skin tone |1f3fb
woman dancing: medium-light skin tone |1f3fc
woman dancing: medium skin tone |1f3fd
woman dancing: medium-dark skin tone |1f3fe
woman dancing: dark skin tone |1f3ff
man dancing |1f57a
man dancing: light skin tone |1f3fb
man dancing: medium-light skin tone |1f3fc
man dancing: medium skin tone |1f3fd
man dancing: medium-dark skin tone |1f3fe
man dancing: dark skin tone |1f3ff
people with bunny ears |1f46f
men with bunny ears |fe0f
women with bunny ears |fe0f
person in steamy room |1f9d6
person in steamy room: light skin tone |1f3fb
person in steamy room: medium-light skin tone |1f3fc
person in steamy room: medium skin tone |1f3fd
person in steamy room: medium-dark skin tone |1f3fe
person in steamy room: dark skin tone |1f3ff
woman in steamy room |fe0f
woman in steamy room: light skin tone |fe0f
woman in steamy room: medium-light skin tone |fe0f
woman in steamy room: medium skin tone |fe0f
woman in steamy room: medium-dark skin tone |fe0f
woman in steamy room: dark skin tone |fe0f
man in steamy room |fe0f
man in steamy room: light skin tone |fe0f
man in steamy room: medium-light skin tone |fe0f
man in steamy room: medium skin tone |fe0f
man in steamy room: medium-dark skin tone |fe0f
man in steamy room: dark skin tone |fe0f
person climbing |1f9d7
person climbing: light skin tone |1f3fb
person climbing: medium-light skin tone |1f3fc
person climbing: medium skin tone |1f3fd
person climbing: medium-dark skin tone |1f3fe
person climbing: dark skin tone |1f3ff
woman climbing |fe0f
woman climbing: light skin tone |fe0f
woman climbing: medium-light skin tone |fe0f
woman climbing: medium skin tone |fe0f
woman climbing: medium-dark skin tone |fe0f
woman climbing: dark skin tone |fe0f
man climbing |fe0f
man climbing: light skin tone |fe0f
man climbing: medium-light skin tone |fe0f
man climbing: medium skin tone |fe0f
man climbing: medium-dark skin tone |fe0f
man climbing: dark skin tone |fe0f
person in lotus position |1f9d8
person in lotus position: light skin tone |1f3fb
person in lotus position: medium-light skin tone |1f3fc
person in lotus position: medium skin tone |1f3fd
person in lotus position: medium-dark skin tone |1f3fe
person in lotus position: dark skin tone |1f3ff
woman in lotus position |fe0f
woman in lotus position: light skin tone |fe0f
woman in lotus position: medium-light skin tone |fe0f
woman in lotus position: medium skin tone |fe0f
woman in lotus position: medium-dark skin tone |fe0f
woman in lotus position: dark skin tone |fe0f
man in lotus position |fe0f
man in lotus position: light skin tone |fe0f
man in lotus position: medium-light skin tone |fe0f
man in lotus position: medium skin tone |fe0f
man in lotus position: medium-dark skin tone |fe0f
man in lotus position: dark skin tone |fe0f
person taking bath |1f6c0
person taking bath: light skin tone |1f3fb
person taking bath: medium-light skin tone |1f3fc
person taking bath: medium skin tone |1f3fd
person taking bath: medium-dark skin tone |1f3fe
person taking bath: dark skin tone |1f3ff
person in bed |1f6cc
person in bed: light skin tone |1f3fb
person in bed: medium-light skin tone |1f3fc
person in bed: medium skin tone |1f3fd
person in bed: medium-dark skin tone |1f3fe
person in bed: dark skin tone |1f3ff
man in suit levitating |1f574
man in suit levitating: light skin tone |1f3fb
man in suit levitating: medium-light skin tone |1f3fc
man in suit levitating: medium skin tone |1f3fd
man in suit levitating: medium-dark skin tone |1f3fe
man in suit levitating: dark skin tone |1f3ff
speaking head |1f5e3
bust in silhouette |1f464
busts in silhouette |1f465
person fencing |1f93a
horse racing |1f3c7
horse racing: light skin tone |1f3fb
horse racing: medium-light skin tone |1f3fc
horse racing: medium skin tone |1f3fd
horse racing: medium-dark skin tone |1f3fe
horse racing: dark skin tone |1f3ff
skier |26f7
snowboarder |1f3c2
snowboarder: light skin tone |1f3fb
snowboarder: medium-light skin tone |1f3fc
snowboarder: medium skin tone |1f3fd
snowboarder: medium-dark skin tone |1f3fe
snowboarder: dark skin tone |1f3ff
person golfing |1f3cc
person golfing: light skin tone |1f3fb
person golfing: medium-light skin tone |1f3fc
person golfing: medium skin tone |1f3fd
person golfing: medium-dark skin tone |1f3fe
person golfing: dark skin tone |1f3ff
man golfing |fe0f
man golfing: light skin tone |fe0f
man golfing: medium-light skin tone |fe0f
man golfing: medium skin tone |fe0f
man golfing: medium-dark skin tone |fe0f
man golfing: dark skin tone |fe0f
woman golfing |fe0f
woman golfing: light skin tone |fe0f
woman golfing: medium-light skin tone |fe0f
woman golfing: medium skin tone |fe0f
woman golfing: medium-dark skin tone |fe0f
woman golfing: dark skin tone |fe0f
person surfing |1f3c4
person surfing: light skin tone |1f3fb
person surfing: medium-light skin tone |1f3fc
person surfing: medium skin tone |1f3fd
person surfing: medium-dark skin tone |1f3fe
person surfing: dark skin tone |1f3ff
man surfing |fe0f
man surfing: light skin tone |fe0f
man surfing: medium-light skin tone |fe0f
man surfing: medium skin tone |fe0f
man surfing: medium-dark skin tone |fe0f
man surfing: dark skin tone |fe0f
woman surfing |fe0f
woman surfing: light skin tone |fe0f
woman surfing: medium-light skin tone |fe0f
woman surfing: medium skin tone |fe0f
woman surfing: medium-dark skin tone |fe0f
woman surfing: dark skin tone |fe0f
person rowing boat |1f6a3
person rowing boat: light skin tone |1f3fb
person rowing boat: medium-light skin tone |1f3fc
person rowing boat: medium skin tone |1f3fd
person rowing boat: medium-dark skin tone |1f3fe
person rowing boat: dark skin tone |1f3ff
man rowing boat |fe0f
man rowing boat: light skin tone |fe0f
man rowing boat: medium-light skin tone |fe0f
man rowing boat: medium skin tone |fe0f
man rowing boat: medium-dark skin tone |fe0f
man rowing boat: dark skin tone |fe0f
woman rowing boat |fe0f
woman rowing boat: light skin tone |fe0f
woman rowing boat: medium-light skin tone |fe0f
woman rowing boat: medium skin tone |fe0f
woman rowing boat: medium-dark skin tone |fe0f
woman rowing boat: dark skin tone |fe0f
person swimming |1f3ca
person swimming: light skin tone |1f3fb
person swimming: medium-light skin tone |1f3fc
person swimming: medium skin tone |1f3fd
person swimming: medium-dark skin tone |1f3fe
person swimming: dark skin tone |1f3ff
man swimming |fe0f
man swimming: light skin tone |fe0f
man swimming: medium-light skin tone |fe0f
man swimming: medium skin tone |fe0f
man swimming: medium-dark skin tone |fe0f
man swimming: dark skin tone |fe0f
woman swimming |fe0f
woman swimming: light skin tone |fe0f
woman swimming: medium-light skin tone |fe0f
woman swimming: medium skin tone |fe0f
woman swimming: medium-dark skin tone |fe0f
woman swimming: dark skin tone |fe0f
person bouncing ball |26f9
person bouncing ball: light skin tone |1f3fb
person bouncing ball: medium-light skin tone |1f3fc
person bouncing ball: medium skin tone |1f3fd
person bouncing ball: medium-dark skin tone |1f3fe
person bouncing ball: dark skin tone |1f3ff
man bouncing ball |fe0f
man bouncing ball: light skin tone |fe0f
man bouncing ball: medium-light skin tone |fe0f
man bouncing ball: medium skin tone |fe0f
man bouncing ball: medium-dark skin tone |fe0f
man bouncing ball: dark skin tone |fe0f
woman bouncing ball |fe0f
woman bouncing ball: light skin tone |fe0f
woman bouncing ball: medium-light skin tone |fe0f
woman bouncing ball: medium skin tone |fe0f
woman bouncing ball: medium-dark skin tone |fe0f
woman bouncing ball: dark skin tone |fe0f
person lifting weights |1f3cb
person lifting weights: light skin tone |1f3fb
person lifting weights: medium-light skin tone |1f3fc
person lifting weights: medium skin tone |1f3fd
person lifting weights: medium-dark skin tone |1f3fe
person lifting weights: dark skin tone |1f3ff
man lifting weights |fe0f
man lifting weights: light skin tone |fe0f
man lifting weights: medium-light skin tone |fe0f
man lifting weights: medium skin tone |fe0f
man lifting weights: medium-dark skin tone |fe0f
man lifting weights: dark skin tone |fe0f
woman lifting weights |fe0f
woman lifting weights: light skin tone |fe0f
woman lifting weights: medium-light skin tone |fe0f
woman lifting weights: medium skin tone |fe0f
woman lifting weights: medium-dark skin tone |fe0f
woman lifting weights: dark skin tone |fe0f
person biking |1f6b4
person biking: light skin tone |1f3fb
person biking: medium-light skin tone |1f3fc
person biking: medium skin tone |1f3fd
person biking: medium-dark skin tone |1f3fe
person biking: dark skin tone |1f3ff
man biking |fe0f
man biking: light skin tone |fe0f
man biking: medium-light skin tone |fe0f
man biking: medium skin tone |fe0f
man biking: medium-dark skin tone |fe0f
man biking: dark skin tone |fe0f
woman biking |fe0f
woman biking: light skin tone |fe0f
woman biking: medium-light skin tone |fe0f
woman biking: medium skin tone |fe0f
woman biking: medium-dark skin tone |fe0f
woman biking: dark skin tone |fe0f
person mountain biking |1f6b5
person mountain biking: light skin tone |1f3fb
person mountain biking: medium-light skin tone |1f3fc
person mountain biking: medium skin tone |1f3fd
person mountain biking: medium-dark skin tone |1f3fe
person mountain biking: dark skin tone |1f3ff
man mountain biking |fe0f
man mountain biking: light skin tone |fe0f
man mountain biking: medium-light skin tone |fe0f
man mountain biking: medium skin tone |fe0f
man mountain biking: medium-dark skin tone |fe0f
man mountain biking: dark skin tone |fe0f
woman mountain biking |fe0f
woman mountain biking: light skin tone |fe0f
woman mountain biking: medium-light skin tone |fe0f
woman mountain biking: medium skin tone |fe0f
woman mountain biking: medium-dark skin tone |fe0f
woman mountain biking: dark skin tone |fe0f
racing car |1f3ce
motorcycle |1f3cd
person cartwheeling |1f938
person cartwheeling: light skin tone |1f3fb
person cartwheeling: medium-light skin tone |1f3fc
person cartwheeling: medium skin tone |1f3fd
person cartwheeling: medium-dark skin tone |1f3fe
person cartwheeling: dark skin tone |1f3ff
man cartwheeling |fe0f
man cartwheeling: light skin tone |fe0f
man cartwheeling: medium-light skin tone |fe0f
man cartwheeling: medium skin tone |fe0f
man cartwheeling: medium-dark skin tone |fe0f
man cartwheeling: dark skin tone |fe0f
woman cartwheeling |fe0f
woman cartwheeling: light skin tone |fe0f
woman cartwheeling: medium-light skin tone |fe0f
woman cartwheeling: medium skin tone |fe0f
woman cartwheeling: medium-dark skin tone |fe0f
woman cartwheeling: dark skin tone |fe0f
people wrestling |1f93c
men wrestling |fe0f
women wrestling |fe0f
person playing water polo |1f93d
person playing water polo: light skin tone |1f3fb
person playing water polo: medium-light skin tone |1f3fc
person playing water polo: medium skin tone |1f3fd
person playing water polo: medium-dark skin tone |1f3fe
person playing water polo: dark skin tone |1f3ff
man playing water polo |fe0f
man playing water polo: light skin tone |fe0f
man playing water polo: medium-light skin tone |fe0f
man playing water polo: medium skin tone |fe0f
man playing water polo: medium-dark skin tone |fe0f
man playing water polo: dark skin tone |fe0f
woman playing water polo |fe0f
woman playing water polo: light skin tone |fe0f
woman playing water polo: medium-light skin tone |fe0f
woman playing water polo: medium skin tone |fe0f
woman playing water polo: medium-dark skin tone |fe0f
woman playing water polo: dark skin tone |fe0f
person playing handball |1f93e
person playing handball: light skin tone |1f3fb
person playing handball: medium-light skin tone |1f3fc
person playing handball: medium skin tone |1f3fd
person playing handball: medium-dark skin tone |1f3fe
person playing handball: dark skin tone |1f3ff
man playing handball |fe0f
man playing handball: light skin tone |fe0f
man playing handball: medium-light skin tone |fe0f
man playing handball: medium skin tone |fe0f
man playing handball: medium-dark skin tone |fe0f
man playing handball: dark skin tone |fe0f
woman playing handball |fe0f
woman playing handball: light skin tone |fe0f
woman playing handball: medium-light skin tone |fe0f
woman playing handball: medium skin tone |fe0f
woman playing handball: medium-dark skin tone |fe0f
woman playing handball: dark skin tone |fe0f
person juggling |1f939
person juggling: light skin tone |1f3fb
person juggling: medium-light skin tone |1f3fc
person juggling: medium skin tone |1f3fd
person juggling: medium-dark skin tone |1f3fe
person juggling: dark skin tone |1f3ff
man juggling |fe0f
man juggling: light skin tone |fe0f
man juggling: medium-light skin tone |fe0f
man juggling: medium skin tone |fe0f
man juggling: medium-dark skin tone |fe0f
man juggling: dark skin tone |fe0f
woman juggling |fe0f
woman juggling: light skin tone |fe0f
woman juggling: medium-light skin tone |fe0f
woman juggling: medium skin tone |fe0f
woman juggling: medium-dark skin tone |fe0f
woman juggling: dark skin tone |fe0f
man and woman holding hands |1f46b
two men holding hands |1f46c
two women holding hands |1f46d
kiss |1f48f
kiss: woman, man |1f468
kiss: man, man |1f468
kiss: woman, woman |1f469
couple with heart |1f491
couple with heart: woman, man |1f468
couple with heart: man, man |1f468
couple with heart: woman, woman |1f469
family |1f46a
family: man, woman, boy |1f466
family: man, woman, girl |1f467
family: man, woman, girl, boy |1f466
family: man, woman, boy, boy |1f466
family: man, woman, girl, girl |1f467
family: man, man, boy |1f466
family: man, man, girl |1f467
family: man, man, girl, boy |1f466
family: man, man, boy, boy |1f466
family: man, man, girl, girl |1f467
family: woman, woman, boy |1f466
family: woman, woman, girl |1f467
family: woman, woman, girl, boy |1f466
family: woman, woman, boy, boy |1f466
family: woman, woman, girl, girl |1f467
family: man, boy |1f466
family: man, boy, boy |1f466
family: man, girl |1f467
family: man, girl, boy |1f466
family: man, girl, girl |1f467
family: woman, boy |1f466
family: woman, boy, boy |1f466
family: woman, girl |1f467
family: woman, girl, boy |1f466
family: woman, girl, girl |1f467
selfie |1f933
selfie: light skin tone |1f3fb
selfie: medium-light skin tone |1f3fc
selfie: medium skin tone |1f3fd
selfie: medium-dark skin tone |1f3fe
selfie: dark skin tone |1f3ff
flexed biceps |1f4aa
flexed biceps: light skin tone |1f3fb
flexed biceps: medium-light skin tone |1f3fc
flexed biceps: medium skin tone |1f3fd
flexed biceps: medium-dark skin tone |1f3fe
flexed biceps: dark skin tone |1f3ff
leg |1f9b5
leg: light skin tone |1f3fb
leg: medium-light skin tone |1f3fc
leg: medium skin tone |1f3fd
leg: medium-dark skin tone |1f3fe
leg: dark skin tone |1f3ff
foot |1f9b6
foot: light skin tone |1f3fb
foot: medium-light skin tone |1f3fc
foot: medium skin tone |1f3fd
foot: medium-dark skin tone |1f3fe
foot: dark skin tone |1f3ff
backhand index pointing left |1f448
backhand index pointing left: light skin tone |1f3fb
backhand index pointing left: medium-light skin tone |1f3fc
backhand index pointing left: medium skin tone |1f3fd
backhand index pointing left: medium-dark skin tone |1f3fe
backhand index pointing left: dark skin tone |1f3ff
backhand index pointing right |1f449
backhand index pointing right: light skin tone |1f3fb
backhand index pointing right: medium-light skin tone |1f3fc
backhand index pointing right: medium skin tone |1f3fd
backhand index pointing right: medium-dark skin tone |1f3fe
backhand index pointing right: dark skin tone |1f3ff
index pointing up |261d
index pointing up: light skin tone |1f3fb
index pointing up: medium-light skin tone |1f3fc
index pointing up: medium skin tone |1f3fd
index pointing up: medium-dark skin tone |1f3fe
index pointing up: dark skin tone |1f3ff
backhand index pointing up |1f446
backhand index pointing up: light skin tone |1f3fb
backhand index pointing up: medium-light skin tone |1f3fc
backhand index pointing up: medium skin tone |1f3fd
backhand index pointing up: medium-dark skin tone |1f3fe
backhand index pointing up: dark skin tone |1f3ff
middle finger |1f595
middle finger: light skin tone |1f3fb
middle finger: medium-light skin tone |1f3fc
middle finger: medium skin tone |1f3fd
middle finger: medium-dark skin tone |1f3fe
middle finger: dark skin tone |1f3ff
backhand index pointing down |1f447
backhand index pointing down: light skin tone |1f3fb
backhand index pointing down: medium-light skin tone |1f3fc
backhand index pointing down: medium skin tone |1f3fd
backhand index pointing down: medium-dark skin tone |1f3fe
backhand index pointing down: dark skin tone |1f3ff
victory hand |270c
victory hand: light skin tone |1f3fb
victory hand: medium-light skin tone |1f3fc
victory hand: medium skin tone |1f3fd
victory hand: medium-dark skin tone |1f3fe
victory hand: dark skin tone |1f3ff
crossed fingers |1f91e
crossed fingers: light skin tone |1f3fb
crossed fingers: medium-light skin tone |1f3fc
crossed fingers: medium skin tone |1f3fd
crossed fingers: medium-dark skin tone |1f3fe
crossed fingers: dark skin tone |1f3ff
vulcan salute |1f596
vulcan salute: light skin tone |1f3fb
vulcan salute: medium-light skin tone |1f3fc
vulcan salute: medium skin tone |1f3fd
vulcan salute: medium-dark skin tone |1f3fe
vulcan salute: dark skin tone |1f3ff
sign of the horns |1f918
sign of the horns: light skin tone |1f3fb
sign of the horns: medium-light skin tone |1f3fc
sign of the horns: medium skin tone |1f3fd
sign of the horns: medium-dark skin tone |1f3fe
sign of the horns: dark skin tone |1f3ff
call me hand |1f919
call me hand: light skin tone |1f3fb
call me hand: medium-light skin tone |1f3fc
call me hand: medium skin tone |1f3fd
call me hand: medium-dark skin tone |1f3fe
call me hand: dark skin tone |1f3ff
hand with fingers splayed |1f590
hand with fingers splayed: light skin tone |1f3fb
hand with fingers splayed: medium-light skin tone |1f3fc
hand with fingers splayed: medium skin tone |1f3fd
hand with fingers splayed: medium-dark skin tone |1f3fe
hand with fingers splayed: dark skin tone |1f3ff
raised hand |270b
raised hand: light skin tone |1f3fb
raised hand: medium-light skin tone |1f3fc
raised hand: medium skin tone |1f3fd
raised hand: medium-dark skin tone |1f3fe
raised hand: dark skin tone |1f3ff
OK hand |1f44c
OK hand: light skin tone |1f3fb
OK hand: medium-light skin tone |1f3fc
OK hand: medium skin tone |1f3fd
OK hand: medium-dark skin tone |1f3fe
OK hand: dark skin tone |1f3ff
thumbs up |1f44d
thumbs up: light skin tone |1f3fb
thumbs up: medium-light skin tone |1f3fc
thumbs up: medium skin tone |1f3fd
thumbs up: medium-dark skin tone |1f3fe
thumbs up: dark skin tone |1f3ff
thumbs down |1f44e
thumbs down: light skin tone |1f3fb
thumbs down: medium-light skin tone |1f3fc
thumbs down: medium skin tone |1f3fd
thumbs down: medium-dark skin tone |1f3fe
thumbs down: dark skin tone |1f3ff
raised fist |270a
raised fist: light skin tone |1f3fb
raised fist: medium-light skin tone |1f3fc
raised fist: medium skin tone |1f3fd
raised fist: medium-dark skin tone |1f3fe
raised fist: dark skin tone |1f3ff
oncoming fist |1f44a
oncoming fist: light skin tone |1f3fb
oncoming fist: medium-light skin tone |1f3fc
oncoming fist: medium skin tone |1f3fd
oncoming fist: medium-dark skin tone |1f3fe
oncoming fist: dark skin tone |1f3ff
left-facing fist |1f91b
left-facing fist: light skin tone |1f3fb
left-facing fist: medium-light skin tone |1f3fc
left-facing fist: medium skin tone |1f3fd
left-facing fist: medium-dark skin tone |1f3fe
left-facing fist: dark skin tone |1f3ff
right-facing fist |1f91c
right-facing fist: light skin tone |1f3fb
right-facing fist: medium-light skin tone |1f3fc
right-facing fist: medium skin tone |1f3fd
right-facing fist: medium-dark skin tone |1f3fe
right-facing fist: dark skin tone |1f3ff
raised back of hand |1f91a
raised back of hand: light skin tone |1f3fb
raised back of hand: medium-light skin tone |1f3fc
raised back of hand: medium skin tone |1f3fd
raised back of hand: medium-dark skin tone |1f3fe
raised back of hand: dark skin tone |1f3ff
waving hand |1f44b
waving hand: light skin tone |1f3fb
waving hand: medium-light skin tone |1f3fc
waving hand: medium skin tone |1f3fd
waving hand: medium-dark skin tone |1f3fe
waving hand: dark skin tone |1f3ff
love-you gesture |1f91f
love-you gesture: light skin tone |1f3fb
love-you gesture: medium-light skin tone |1f3fc
love-you gesture: medium skin tone |1f3fd
love-you gesture: medium-dark skin tone |1f3fe
love-you gesture: dark skin tone |1f3ff
writing hand |270d
writing hand: light skin tone |1f3fb
writing hand: medium-light skin tone |1f3fc
writing hand: medium skin tone |1f3fd
writing hand: medium-dark skin tone |1f3fe
writing hand: dark skin tone |1f3ff
clapping hands |1f44f
clapping hands: light skin tone |1f3fb
clapping hands: medium-light skin tone |1f3fc
clapping hands: medium skin tone |1f3fd
clapping hands: medium-dark skin tone |1f3fe
clapping hands: dark skin tone |1f3ff
open hands |1f450
open hands: light skin tone |1f3fb
open hands: medium-light skin tone |1f3fc
open hands: medium skin tone |1f3fd
open hands: medium-dark skin tone |1f3fe
open hands: dark skin tone |1f3ff
raising hands |1f64c
raising hands: light skin tone |1f3fb
raising hands: medium-light skin tone |1f3fc
raising hands: medium skin tone |1f3fd
raising hands: medium-dark skin tone |1f3fe
raising hands: dark skin tone |1f3ff
palms up together |1f932
palms up together: light skin tone |1f3fb
palms up together: medium-light skin tone |1f3fc
palms up together: medium skin tone |1f3fd
palms up together: medium-dark skin tone |1f3fe
palms up together: dark skin tone |1f3ff
folded hands |1f64f
folded hands: light skin tone |1f3fb
folded hands: medium-light skin tone |1f3fc
folded hands: medium skin tone |1f3fd
folded hands: medium-dark skin tone |1f3fe
folded hands: dark skin tone |1f3ff
handshake |1f91d
nail polish |1f485
nail polish: light skin tone |1f3fb
nail polish: medium-light skin tone |1f3fc
nail polish: medium skin tone |1f3fd
nail polish: medium-dark skin tone |1f3fe
nail polish: dark skin tone |1f3ff
ear |1f442
ear: light skin tone |1f3fb
ear: medium-light skin tone |1f3fc
ear: medium skin tone |1f3fd
ear: medium-dark skin tone |1f3fe
ear: dark skin tone |1f3ff
nose |1f443
nose: light skin tone |1f3fb
nose: medium-light skin tone |1f3fc
nose: medium skin tone |1f3fd
nose: medium-dark skin tone |1f3fe
nose: dark skin tone |1f3ff
red-haired |1f9b0
curly-haired |1f9b1
bald |1f9b2
white-haired |1f9b3
footprints |1f463
eyes |1f440
eye |1f441
eye in speech bubble |fe0f
brain |1f9e0
bone |1f9b4
tooth |1f9b7
tongue |1f445
mouth |1f444
kiss mark |1f48b
heart with arrow |1f498
red heart |2764
beating heart |1f493
broken heart |1f494
two hearts |1f495
sparkling heart |1f496
growing heart |1f497
blue heart |1f499
green heart |1f49a
yellow heart |1f49b
orange heart |1f9e1
purple heart |1f49c
black heart |1f5a4
heart with ribbon |1f49d
revolving hearts |1f49e
heart decoration |1f49f
heavy heart exclamation |2763
love letter |1f48c
zzz |1f4a4
anger symbol |1f4a2
bomb |1f4a3
collision |1f4a5
sweat droplets |1f4a6
dashing away |1f4a8
dizzy |1f4ab
speech balloon |1f4ac
left speech bubble |1f5e8
right anger bubble |1f5ef
thought balloon |1f4ad
hole |1f573
glasses |1f453
sunglasses |1f576
goggles |1f97d
lab coat |1f97c
necktie |1f454
t-shirt |1f455
jeans |1f456
scarf |1f9e3
gloves |1f9e4
coat |1f9e5
socks |1f9e6
dress |1f457
kimono |1f458
bikini |1f459
woman’s clothes |1f45a
purse |1f45b
handbag |1f45c
clutch bag |1f45d
shopping bags |1f6cd
school backpack |1f392
man’s shoe |1f45e
running shoe |1f45f
hiking boot |1f97e
woman’s flat shoe |1f97f
high-heeled shoe |1f460
woman’s sandal |1f461
woman’s boot |1f462
crown |1f451
woman’s hat |1f452
top hat |1f3a9
graduation cap |1f393
billed cap |1f9e2
rescue worker’s helmet |26d1
prayer beads |1f4ff
lipstick |1f484
ring |1f48d
gem stone |1f48e
monkey face |1f435
monkey |1f412
gorilla |1f98d
dog face |1f436
dog |1f415
poodle |1f429
wolf face |1f43a
fox face |1f98a
raccoon |1f99d
cat face |1f431
cat |1f408
lion face |1f981
tiger face |1f42f
tiger |1f405
leopard |1f406
horse face |1f434
horse |1f40e
unicorn face |1f984
zebra |1f993
deer |1f98c
cow face |1f42e
ox |1f402
water buffalo |1f403
cow |1f404
pig face |1f437
pig |1f416
boar |1f417
pig nose |1f43d
ram |1f40f
ewe |1f411
goat |1f410
camel |1f42a
two-hump camel |1f42b
llama |1f999
giraffe |1f992
elephant |1f418
rhinoceros |1f98f
hippopotamus |1f99b
mouse face |1f42d
mouse |1f401
rat |1f400
hamster face |1f439
rabbit face |1f430
rabbit |1f407
chipmunk |1f43f
hedgehog |1f994
bat |1f987
bear face |1f43b
koala |1f428
panda face |1f43c
kangaroo |1f998
badger |1f9a1
paw prints |1f43e
turkey |1f983
chicken |1f414
rooster |1f413
hatching chick |1f423
baby chick |1f424
front-facing baby chick |1f425
bird |1f426
penguin |1f427
dove |1f54a
eagle |1f985
duck |1f986
swan |1f9a2
owl |1f989
peacock |1f99a
parrot |1f99c
frog face |1f438
crocodile |1f40a
turtle |1f422
lizard |1f98e
snake |1f40d
dragon face |1f432
dragon |1f409
sauropod |1f995
T-Rex |1f996
spouting whale |1f433
whale |1f40b
dolphin |1f42c
fish |1f41f
tropical fish |1f420
blowfish |1f421
shark |1f988
octopus |1f419
